96     0 -0.5 1 3.082881      0 -0.5 2 2.59449      0 -0.5 3 1.330967      0 -0.5 4 0.02921367      0 -0.5 5 0.0927669      0 0.5 1 3.082881      0 0.5 2 2.59449      0 0.5 3 1.330967      0 0.5 4 0.02921367      0 0.5 5 0.0927669      1 -0.5 2 2.645898      1 -0.5 3 0.6096198      1 -0.5 4 0.03256164      1 -0.5 5 0.05842226      1 0.5 2 2.645898      1 0.5 3 0.6096198      1 0.5 4 0.03256164      1 0.5 5 0.05842226      2 -0.5 3 0.09364568      2 -0.5 4 0.07030124      2 -0.5 5 0.1105279      2 0.5 3 0.09364568      2 0.5 4 0.07030124      2 0.5 5 0.1105279      3 -0.5 4 0.1861387      3 -0.5 5 0.1750879      3 0.5 4 0.1861387      3 0.5 5 0.1750879      4 -0.5 5 0.185575      4 0.5 5 0.185575      

97     0 -0.5 1 2.488139      0 -0.5 2 2.01995      0 -0.5 3 0.9317658      0 -0.5 4 0.06626878      0 -0.5 5 0.08646172      0 0.5 1 2.488139      0 0.5 2 2.01995      0 0.5 3 0.9317658      0 0.5 4 0.06626878      0 0.5 5 0.08646172      1 -0.5 2 2.068433      1 -0.5 3 0.3561098      1 -0.5 4 0.0573862      1 -0.5 5 0.05348438      1 0.5 2 2.068433      1 0.5 3 0.3561098      1 0.5 4 0.0573862      1 0.5 5 0.05348438      2 -0.5 3 0.1755005      2 -0.5 4 0.06497079      2 -0.5 5 0.128547      2 0.5 3 0.1755005      2 0.5 4 0.06497079      2 0.5 5 0.128547      3 -0.5 4 0.1775905      3 -0.5 5 0.1723525      3 0.5 4 0.1775905      3 0.5 5 0.1723525      4 -0.5 5 0.1773053      4 0.5 5 0.1773053      

98     0 -0.5 1 1.855567      0 -0.5 2 1.471959      0 -0.5 3 0.7112932      0 -0.5 4 0.1472271      0 -0.5 5 0.1590089      0 0.5 1 1.855567      0 0.5 2 1.471959      0 0.5 3 0.7112932      0 0.5 4 0.1472271      0 0.5 5 0.1590089      1 -0.5 2 1.511076      1 -0.5 3 0.2214278      1 -0.5 4 0.1234806      1 -0.5 5 0.1006859      1 0.5 2 1.511076      1 0.5 3 0.2214278      1 0.5 4 0.1234806      1 0.5 5 0.1006859      2 -0.5 3 0.296969      2 -0.5 4 0.1472363      2 -0.5 5 0.2087138      2 0.5 3 0.296969      2 0.5 4 0.1472363      2 0.5 5 0.2087138      3 -0.5 4 0.2994247      3 -0.5 5 0.3037402      3 0.5 4 0.2994247      3 0.5 5 0.3037402      4 -0.5 5 0.2987301      4 0.5 5 0.2987301      

99     0 -0.5 1 2.223123      0 -0.5 2 1.801695      0 -0.5 3 0.8674149      0 -0.5 4 0.1776419      0 -0.5 5 0.111736      0 0.5 1 2.223123      0 0.5 2 1.801695      0 0.5 3 0.8674149      0 0.5 4 0.1776419      0 0.5 5 0.111736      1 -0.5 2 1.845311      1 -0.5 3 0.2979251      1 -0.5 4 0.1080487      1 -0.5 5 0.0980658      1 0.5 2 1.845311      1 0.5 3 0.2979251      1 0.5 4 0.1080487      1 0.5 5 0.0980658      2 -0.5 3 0.2336126      2 -0.5 4 0.1534933      2 -0.5 5 0.1790974      2 0.5 3 0.2336126      2 0.5 4 0.1534933      2 0.5 5 0.1790974      3 -0.5 4 0.2332298      3 -0.5 5 0.2655821      3 0.5 4 0.2332298      3 0.5 5 0.2655821      4 -0.5 5 0.2327573      4 0.5 5 0.2327573      

100     0 -0.5 1 1.349878      0 -0.5 2 1.024518      0 -0.5 3 0.403369      0 -0.5 4 0.1536956      0 -0.5 5 0.0562311      0 0.5 1 1.349878      0 0.5 2 1.024518      0 0.5 3 0.403369      0 0.5 4 0.1536956      0 0.5 5 0.0562311      1 -0.5 2 1.057423      1 -0.5 3 0.3070687      1 -0.5 4 0.2064676      1 -0.5 5 0.08493913      1 0.5 2 1.057423      1 0.5 3 0.3070687      1 0.5 4 0.2064676      1 0.5 5 0.08493913      2 -0.5 3 0.2065758      2 -0.5 4 0.08829153      2 -0.5 5 0.1145395      2 0.5 3 0.2065758      2 0.5 4 0.08829153      2 0.5 5 0.1145395      3 -0.5 4 0.2067288      3 -0.5 5 0.1802708      3 0.5 4 0.2067288      3 0.5 5 0.1802708      4 -0.5 5 0.2069198      4 0.5 5 0.2069198      

101     0 -0.5 1 0.07615592      0 -0.5 2 0.06928299      0 -0.5 3 0.02766483      0 -0.5 4 0.003075177      0 -0.5 5 0.002138086      0 0.5 1 0.07615592      0 0.5 2 0.06928299      0 0.5 3 0.02766483      0 0.5 4 0.003075177      0 0.5 5 0.002138086      1 -0.5 2 0.0700766      1 -0.5 3 0.001195734      1 -0.5 4 0.008238383      1 -0.5 5 0.00159121      1 0.5 2 0.0700766      1 0.5 3 0.001195734      1 0.5 4 0.008238383      1 0.5 5 0.00159121      2 -0.5 3 0.003088433      2 -0.5 4 0.001595081      2 -0.5 5 0.002776641      2 0.5 3 0.003088433      2 0.5 4 0.001595081      2 0.5 5 0.002776641      3 -0.5 4 0.003101192      3 -0.5 5 0.001615489      3 0.5 4 0.003101192      3 0.5 5 0.001615489      4 -0.5 5 0.003117514      4 0.5 5 0.003117514      

